@attribute Summary string
@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric

@data

communities.data,5,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,161,38,0,80.904523,19.095477,0,0.495463,0.189137,0.428901,62.200359,110.241521,137.88723,1122.724215,-984.836985,0.692901,5.64183,-4.94893,34.831794,0.175034,4994.081866,0.808642,131,0.189189,7,0.810811,30,0.191358,31,0.949275,0.808642,0.873333,0.883217,0.809045,0.189592,0.810408,0.190955,0.864218,0.809045,0.824789,0.883465,0.152,0.007,0.140625,0,1721527,1599260,237872,?,0,0,0,0,-140414.281951,-179422.686049,-167259.37453,-156315.049631,-152330.049631
communities.data,5,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,164,35,0,82.41206,17.58794,0,0.56774,0.168548,0.400382,55.429269,102.911064,137.88723,939.530539,-801.643309,0.692901,4.721259,-4.028358,45.825759,0.23028,6570.364851,0.790123,128,0.027027,1,0.972973,36,0.209877,34,0.992248,0.790123,0.879725,0.939606,0.824121,0.061024,0.938976,0.175879,0.903381,0.824121,0.84127,0.939482,0.153,0.005,0.125,0.015625,1721417,1599260,237872,?,0,0,0,0,-141766.422068,-180763.233336,-168583.804413,-157650.465034,-153669.465034
communities.data,5,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,160,39,0,80.40201,19.59799,0,0.494825,0.197806,0.435786,65.051229,112.011173,137.88723,856.973628,-719.086399,0.692901,4.3064,-3.613499,30.304738,0.152285,4345.005752,0.796296,129,0.162162,6,0.837838,31,0.203704,33,0.955556,0.796296,0.868687,0.908742,0.80402,0.169886,0.830114,0.19598,0.867949,0.80402,0.821307,0.909347,0.163,0.01,0.171875,0,1721493,1599260,237872,?,0,0,0,0,-139876.307338,-178876.02627,-166711.496646,-155772.664507,-151789.664507
communities.data,5,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,163,36,0,81.909548,18.090452,0,0.522018,0.174899,0.408053,57.518033,104.882943,137.88723,780.554652,-642.667423,0.692901,3.922385,-3.229485,42.419022,0.213161,6081.91668,0.814815,132,0.162162,6,0.837838,31,0.185185,30,0.956522,0.814815,0.88,0.917501,0.819095,0.166443,0.833557,0.180905,0.873165,0.819095,0.834011,0.918137,0.154,0.005,0.15625,0,1721489,1599260,237872,?,0,0,0,0,-141402.408656,-180398.558294,-168236.328254,-157297.496114,-153314.496114
communities.data,6,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,152,48,0,76,24,0,0.444187,0.236522,0.474201,77.209907,120.874627,140.29955,1246.197007,-1105.897457,0.701498,6.230985,-5.529487,9.415165,0.047076,1351.769635,0.728395,118,0.105263,4,0.894737,34,0.271605,44,0.967213,0.728395,0.830986,0.906595,0.76,0.136868,0.863132,0.24,0.866263,0.76,0.784478,0.906441,0.148,0.007,0.140625,0.015625,1720733,1598407,238725,?,0,0,0,0,-140826.920979,-179838.242459,-167672.893646,-156724.18688,-152737.18688
communities.data,6,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,160,40,0,80,20,0,0.515973,0.199556,0.443193,65.142898,112.970745,140.29955,1149.379824,-1009.080274,0.701498,5.746899,-5.045401,31.996888,0.159984,4593.909914,0.771605,125,0.078947,3,0.921053,35,0.228395,37,0.976563,0.771605,0.862069,0.915367,0.8,0.107342,0.892658,0.2,0.883377,0.8,0.819185,0.916386,0.253,0.004,0.125,0.015625,1720372,1598407,238725,?,0,0,0,0,-135991.275275,-174974.085551,-162811.554735,-151895.801188,-147920.801188
communities.data,6,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,163,37,0,81.5,18.5,0,0.527458,0.179637,0.413678,58.640346,105.447168,140.29955,1056.195001,-915.895451,0.701498,5.280975,-4.579477,42.698394,0.213492,6130.364316,0.802469,130,0.131579,5,0.868421,33,0.197531,32,0.962963,0.802469,0.875421,0.903184,0.815,0.14411,0.85589,0.185,0.876462,0.815,0.830838,0.903523,0.146,0.004,0.15625,0,1720731,1598407,238725,?,0,0,0,0,-141045.125912,-180062.36218,-167894.563818,-156945.857052,-152958.857052
communities.data,6,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,159,41,0,79.5,20.5,0,0.476373,0.204833,0.445573,66.86551,113.577361,140.29955,1111.635542,-971.335992,0.701498,5.558178,-4.85668,28.606005,0.14303,4107.068588,0.790123,128,0.184211,7,0.815789,31,0.209877,34,0.948148,0.790123,0.861953,0.877031,0.795,0.189087,0.810913,0.205,0.858615,0.795,0.812551,0.879006,0.148,0.007,0.140625,0.015625,1720995,1598407,238725,?,0,0,0,0,-141738.598515,-180764.103992,-168603.813098,-157633.137521,-153638.137521
communities.data,6,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,166,33,0,83.417085,16.582915,0,0.565473,0.171205,0.403518,56.302969,103.717316,137.88723,793.017387,-655.130157,0.692901,3.985012,-3.292111,44.707215,0.224659,6409.991206,0.820988,133,0.108108,4,0.891892,33,0.179012,29,0.970803,0.820988,0.889632,0.928095,0.834171,0.121291,0.878709,0.165829,0.889264,0.834171,0.848176,0.927847,0.143,0.005,0.140625,0,1721202,1599260,237872,?,0,0,0,0,-137514.554623,-176493.92858,-164325.687745,-153414.319407,-149441.319407
communities.data,6,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,161,38,0,80.904523,19.095477,0,0.519507,0.195191,0.432301,64.191106,111.115374,137.88723,1003.423255,-865.536025,0.692901,5.042328,-4.349427,31.783615,0.159717,4557.042789,0.790123,128,0.108108,4,0.891892,33,0.209877,34,0.969697,0.790123,0.870748,0.922923,0.809045,0.12703,0.87297,0.190955,0.880979,0.809045,0.826844,0.922985,0.145,0.008,0.140625,0.015625,1721409,1599260,237872,?,0,0,0,0,-137791.767746,-176792.647812,-164628.665472,-153695.326093,-149714.326093
communities.data,6,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,155,44,0,77.889447,22.110553,0,0.452339,0.225804,0.465209,74.258744,119.573819,137.88723,987.282214,-849.394984,0.692901,4.961217,-4.268317,14.058202,0.070644,2015.624323,0.765432,124,0.162162,6,0.837838,31,0.234568,38,0.953846,0.765432,0.849315,0.920587,0.778894,0.175625,0.824375,0.221106,0.860031,0.778894,0.800154,0.920324,0.149,0.004,0.140625,0.015625,1721354,1599260,237872,?,0,0,0,0,-139395.729069,-178387.588556,-166221.581671,-155293.735053,-151314.735053
communities.data,6,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,156,43,0,78.39196,21.60804,0,0.477052,0.221071,0.46125,72.702362,118.556345,137.88723,1161.422923,-1023.535694,0.692901,5.836296,-5.143395,19.813103,0.099563,2840.745344,0.759259,123,0.108108,4,0.891892,33,0.240741,39,0.968504,0.759259,0.851211,0.886887,0.78392,0.132768,0.867232,0.21608,0.873648,0.78392,0.805527,0.886577,0.148,0.009,0.140625,0,1721206,1599260,237872,?,0,0,0,0,-137957.416814,-176937.135901,-164766.547734,-153855.179396,-149882.179396
communities.data,6,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,160,39,0,80.40201,19.59799,0,0.494825,0.194667,0.434494,64.018931,111.679001,137.88723,1025.963589,-888.07636,0.692901,5.155596,-4.462695,32.591563,0.163777,4672.884077,0.796296,129,0.162162,6,0.837838,31,0.203704,33,0.955556,0.796296,0.868687,0.896563,0.80402,0.169886,0.830114,0.19598,0.867949,0.80402,0.821307,0.8983,0.148,0.005,0.15625,0,1721603,1599260,237872,?,0,0,0,0,-140776.99803,-179785.43076,-167626.171281,-156676.353621,-152689.353621
communities.data,6,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,160,39,0,80.40201,19.59799,0,0.518339,0.194295,0.431957,63.896456,111.026885,137.88723,841.447947,-703.560718,0.692901,4.228382,-3.535481,31.939347,0.160499,4579.371214,0.777778,126,0.081081,3,0.918919,34,0.222222,36,0.976744,0.777778,0.865979,0.935936,0.80402,0.107323,0.892677,0.19598,0.885447,0.80402,0.823129,0.935657,0.144,0.009,0.125,0,1721453,1599260,237872,?,0,0,0,0,-141819.775845,-180821.20348,-168645.869735,-157707.037596,-153724.037596
communities.data,7,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,159,41,0,79.5,20.5,0,0.507567,0.208081,0.443874,67.925727,113.144247,140.29955,1187.10871,-1046.80916,0.701498,5.935544,-5.234046,26.609383,0.133047,3820.406296,0.765432,124,0.078947,3,0.921053,35,0.234568,38,0.976378,0.765432,0.858131,0.916017,0.795,0.108515,0.891485,0.205,0.881962,0.795,0.814906,0.915091,0.145,0.004,0.140625,0,1720505,1598407,238725,?,0,0,0,0,-136599.833258,-175594.571779,-163430.47772,-152503.739767,-148524.739767
communities.data,7,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,164,36,0,82,18,0,0.53656,0.169369,0.401424,55.28846,102.323806,140.29955,858.389579,-718.090029,0.701498,4.291948,-3.59045,47.00698,0.235035,6748.963645,0.808642,131,0.131579,5,0.868421,33,0.191358,31,0.963235,0.808642,0.879195,0.930474,0.82,0.142937,0.857063,0.18,0.878189,0.82,0.835089,0.929872,0.145,0.008,0.140625,0,1720372,1598407,238725,?,0,0,0,0,-138055.799105,-177044.558204,-164877.401884,-153961.648337,-149986.648337
communities.data,7,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,154,46,0,77,23,0,0.459586,0.226275,0.46654,73.864866,118.921866,140.29955,1177.60622,-1037.30667,0.701498,5.888031,-5.186533,16.586736,0.082934,2381.418172,0.740741,120,0.105263,4,0.894737,34,0.259259,42,0.967742,0.740741,0.839161,0.907245,0.77,0.134522,0.865478,0.23,0.868871,0.77,0.793054,0.907122,0.145,0.004,0.125,0,1720750,1598407,238725,?,0,0,0,0,-140429.977039,-179441.633932,-167278.005612,-156329.298846,-152342.298846
communities.data,7,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,153,47,0,76.5,23.5,0,0.426969,0.230412,0.474841,75.215529,121.037833,140.29955,1163.666357,-1023.366807,0.701498,5.818332,-5.116834,14.366077,0.07183,2062.590037,0.753086,122,0.184211,7,0.815789,31,0.246914,40,0.945736,0.753086,0.838488,0.891569,0.765,0.196124,0.803876,0.235,0.849004,0.765,0.787249,0.890767,0.146,0.007,0.140625,0,1720693,1598407,238725,?,0,0,0,0,-142675.193969,-181679.864682,-169506.239845,-158563.025283,-154578.025283
communities.data,7,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,158,41,0,79.396985,20.603015,0,0.485658,0.205282,0.443257,67.509943,113.931473,137.88723,836.07198,-698.184751,0.692901,4.201367,-3.508466,27.934946,0.140377,4005.23178,0.777778,126,0.135135,5,0.864865,32,0.222222,36,0.961832,0.777778,0.860068,0.922172,0.79397,0.151327,0.848673,0.20603,0.870495,0.79397,0.813485,0.923258,0.156,0.004,0.125,0,1721470,1599260,237872,?,0,0,0,0,-139470.505456,-178473.458269,-166307.363066,-155368.530927,-151385.530927
communities.data,7,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,156,43,0,78.39196,21.60804,0,0.477052,0.21883,0.458948,71.965383,117.964535,137.88723,1206.569065,-1068.681835,0.692901,6.063161,-5.37026,18.582567,0.09338,2664.314687,0.759259,123,0.108108,4,0.891892,33,0.240741,39,0.968504,0.759259,0.851211,0.914498,0.78392,0.132768,0.867232,0.21608,0.873648,0.78392,0.805527,0.915413,0.146,0.008,0.15625,0,1721472,1599260,237872,?,0,0,0,0,-140605.565666,-179609.363113,-167436.85936,-156498.02722,-152515.02722
communities.data,7,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,157,42,0,78.894472,21.105528,0,0.477233,0.203979,0.444435,67.081134,114.234279,137.88723,1282.344761,-1144.457531,0.692901,6.443944,-5.751043,26.574484,0.13354,3810.1727,0.771605,125,0.135135,5,0.864865,32,0.228395,37,0.961538,0.771605,0.856164,0.87037,0.788945,0.152475,0.847525,0.211055,0.868988,0.788945,0.809237,0.872045,0.144,0.004,0.15625,0,1721571,1599260,237872,?,0,0,0,0,-141267.240265,-180283.830024,-168112.983108,-157163.165448,-153176.165448
communities.data,7,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,165,34,0,82.914573,17.085427,0,0.563146,0.171629,0.408032,56.442564,104.877522,137.88723,726.145433,-588.258203,0.692901,3.648972,-2.956071,45.397754,0.228129,6508.998745,0.808642,131,0.081081,3,0.918919,34,0.191358,31,0.977612,0.808642,0.885135,0.952786,0.829146,0.101585,0.898415,0.170854,0.8931,0.829146,0.844515,0.952786,0.145,0.007,0.15625,0,1721358,1599260,237872,?,0,0,0,0,-138628.248139,-177619.762496,-165455.912976,-154528.066358,-150549.066358
communities.data,7,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,153,46,0,76.884422,23.115578,0,0.427446,0.228865,0.472889,75.265459,121.54781,137.88723,1255.916179,-1118.028949,0.692901,6.311137,-5.618236,13.940581,0.070053,1998.760261,0.759259,123,0.189189,7,0.810811,30,0.240741,39,0.946154,0.759259,0.842466,0.879546,0.768844,0.198774,0.801226,0.231156,0.851075,0.768844,0.79107,0.880632,0.144,0.005,0.140625,0,1721244,1599260,237872,?,0,0,0,0,-138233.743601,-177217.733925,-165047.685564,-154130.824466,-150155.824466
communities.data,7,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,167,32,0,83.919598,16.080402,0,0.595374,0.162631,0.394346,53.483488,101.359815,137.88723,745.027981,-607.140752,0.692901,3.743859,-3.050959,49.864273,0.250574,7149.39522,0.808642,131,0.027027,1,0.972973,36,0.191358,31,0.992424,0.808642,0.891156,0.941775,0.839196,0.057581,0.942419,0.160804,0.907806,0.839196,0.854185,0.941667,0.143,0.008,0.140625,0,1721358,1599260,237872,?,0,0,0,0,-139983.164868,-178975.024355,-166804.009292,-155876.162673,-151897.162673
communities.data,8,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,172,28,0,86,14,0,0.62766,0.144524,0.371488,47.17808,94.693049,140.29955,742.908683,-602.609133,0.701498,3.714543,-3.013046,61.629032,0.308145,8848.305006,0.845679,137,0.078947,3,0.921053,35,0.154321,25,0.978571,0.845679,0.907285,0.937216,0.86,0.093268,0.906732,0.14,0.903476,0.86,0.870615,0.938173,0.148,0.005,0.125,0,1720488,1598407,238725,?,0,0,0,0,-140087.085657,-179080.989259,-166910.188526,-155983.450573,-152004.450573
communities.data,8,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,158,42,0,79,21,0,0.484029,0.205246,0.443371,67.000267,113.016089,140.29955,1014.593771,-874.294221,0.701498,5.072969,-4.371471,27.433546,0.137168,3938.734251,0.771605,125,0.131579,5,0.868421,33,0.228395,37,0.961538,0.771605,0.856164,0.910331,0.79,0.149974,0.850026,0.21,0.868418,0.79,0.809604,0.910115,0.142,0.005,0.125,0,1720482,1598407,238725,?,0,0,0,0,-140275.726561,-179273.698962,-167102.290097,-156175.552144,-152196.552144
communities.data,8,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,155,45,0,77.5,22.5,0,0.459524,0.227542,0.468079,74.278572,119.314097,140.29955,867.208385,-726.908835,0.701498,4.336042,-3.634544,16.550703,0.082754,2376.244796,0.753086,122,0.131579,5,0.868421,33,0.246914,40,0.96063,0.753086,0.844291,0.928525,0.775,0.153493,0.846507,0.225,0.864001,0.775,0.796848,0.928571,0.149,0.007,0.140625,0.015625,1720754,1598407,238725,?,0,0,0,0,-140249.285706,-179258.56307,-167091.784644,-156143.077879,-152156.077879
communities.data,8,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1794,200,154,46,0,77,23,0,0.451598,0.222305,0.462859,72.569013,117.983495,140.29955,1291.497556,-1151.198005,0.701498,6.457488,-5.75599,18.151418,0.090757,2606.065378,0.746914,121,0.131579,5,0.868421,33,0.253086,41,0.960317,0.746914,0.840278,0.903103,0.77,0.154665,0.845335,0.23,0.862587,0.77,0.792589,0.901776,0.147,0.005,0.125,0.015625,1720788,1598407,238725,?,0,0,0,0,-140709.24489,-179721.104222,-167559.895375,-156605.696407,-152616.696407
communities.data,8,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,156,43,0,78.39196,21.60804,0,0.477052,0.220018,0.46398,72.355863,119.257984,137.88723,1491.676454,-1353.789225,0.692901,7.495862,-6.802961,18.47481,0.092838,2648.864872,0.759259,123,0.108108,4,0.891892,33,0.240741,39,0.968504,0.759259,0.851211,0.885052,0.78392,0.132768,0.867232,0.21608,0.873648,0.78392,0.805527,0.885781,0.147,0.007,0.140625,0,1721755,1599260,237872,?,0,0,0,0,-142959.056177,-181985.233,-169811.869747,-158845.573806,-154852.573806
communities.data,8,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20091208.022,1795,199,154,45,0,77.386935,22.613065,0,0.468956,0.22824,0.468441,75.059966,120.404538,137.88723,983.609203,-845.721973,0.692901,4.94276,-4.249859,13.630366,0.068494,1954.282417,0.740741,120,0.081081,3,0.918919,34,0.259259,42,0.97561,0.740741,0.842105,0.926927,0.773869,0.11421,0.88579,0.226131,0.877394,0.773869,0.79742,0.926756,0.146,0.004,0.140625,0,1721132,1599260,237872,?,0,0,0,0,-138743.442039,-177719.063697,-165545.017169,-154639.141592,-150668.141592
